KASSUBA;RATSHERR;1
KASSUBA;CABOGA;1
KASSUBA;CAROFILLI;1
KASSUBA;BETTLER;1
KASSUBA;EINER;1
KASSUBA;MITROVICH;1
KASSUBA;HITROV;1
KASSUBA;VIELE;1
KASSUBA;PROCOLI;1
KASSUBA;POLO;1
KASSUBA;MARINA;1
CABOGA;CAROFILLI;2
CABOGA;PROCOLI;3
CABOGA;MARINA;3
CABOGA;CORNELIA;2
CABOGA;HITROV;3
CABOGA;CROOK;1
CABOGA;POLO;1
CABOGA;BETTLER;2
CABOGA;RATSHERR;2
CABOGA;EINER;1
CABOGA;HERZOG;2
CABOGA;VIELE;2
CABOGA;CZIRICH;1
CABOGA;MITROVICH;3
CAROFILLI;MARINA;2
CAROFILLI;CORNELIA;1
CAROFILLI;HITROV;2
CAROFILLI;CROOK;1
CAROFILLI;POLO;1
CAROFILLI;BETTLER;2
CAROFILLI;RATSHERR;2
CAROFILLI;MITROVICH;2
CAROFILLI;HERZOG;1
CAROFILLI;VIELE;2
CAROFILLI;PROCOLI;2
CAROFILLI;EINER;1
PROCOLI;MARINA;3
PROCOLI;CORNELIA;2
PROCOLI;HITROV;3
PROCOLI;CROOK;1
PROCOLI;POLO;1
PROCOLI;BETTLER;2
PROCOLI;RATSHERR;2
PROCOLI;MITROVICH;3
PROCOLI;HERZOG;2
PROCOLI;VIELE;2
PROCOLI;CZIRICH;1
PROCOLI;EINER;1
MARINA;CORNELIA;2
MARINA;HITROV;3
MARINA;CROOK;1
MARINA;POLO;1
MARINA;BETTLER;2
MARINA;RATSHERR;2
MARINA;MITROVICH;3
MARINA;HERZOG;2
MARINA;VIELE;2
MARINA;CZIRICH;1
MARINA;EINER;1
CORNELIA;HITROV;2
CORNELIA;CROOK;1
CORNELIA;BETTLER;1
CORNELIA;RATSHERR;1
CORNELIA;MITROVICH;2
CORNELIA;HERZOG;2
CORNELIA;VIELE;1
CORNELIA;CZIRICH;1
HITROV;CROOK;1
HITROV;POLO;1
HITROV;BETTLER;2
HITROV;RATSHERR;2
HITROV;MITROVICH;3
HITROV;HERZOG;2
HITROV;VIELE;2
HITROV;CZIRICH;1
HITROV;EINER;1
CROOK;RATSHERR;1
CROOK;HERZOG;1
CROOK;MITROVICH;1
CROOK;VIELE;1
CROOK;BETTLER;1
JOHANNES MÜLLER;BÜSCHING;1
POLO;RATSHERR;1
POLO;EINER;1
POLO;MITROVICH;1
POLO;VIELE;1
POLO;BETTLER;1
BETTLER;RATSHERR;2
BETTLER;MITROVICH;2
BETTLER;HERZOG;1
BETTLER;VIELE;2
BETTLER;EINER;1
RATSHERR;MITROVICH;2
RATSHERR;HERZOG;1
RATSHERR;VIELE;2
RATSHERR;EINER;1
MITROVICH;EINER;1
MITROVICH;HERZOG;2
MITROVICH;VIELE;2
MITROVICH;CZIRICH;1
HERZOG;CZIRICH;1
HERZOG;VIELE;1
VIELE;EINER;1
